               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  62,            0.061887,             0.42217,            0.019583,           0.0036395,             0.29052,           0.0024131,          0.00052705,            0.075584,             0.15872,            0.027864,           0.0091127,           0.0091127,           0.0091127
                  63,             0.06197,             0.42641,            0.019688,             0.00384,              0.2764,           0.0025794,          0.00056824,            0.074538,             0.18416,            0.028403,           0.0090844,           0.0090844,           0.0090844
                  64,            0.061636,             0.42927,            0.019725,           0.0039363,             0.26739,           0.0025297,          0.00055021,            0.076131,             0.12338,             0.02807,           0.0090557,           0.0090557,           0.0090557
                  65,            0.061999,             0.43954,            0.019861,           0.0035478,             0.30408,           0.0024185,          0.00054212,            0.075345,             0.13146,            0.027799,           0.0090266,           0.0090266,           0.0090266
                  66,            0.061958,             0.44984,            0.019956,            0.004315,             0.30818,           0.0030154,          0.00063878,            0.075112,             0.11775,             0.02773,           0.0089972,           0.0089972,           0.0089972
                  67,            0.062493,             0.42919,             0.01973,           0.0042028,             0.29504,           0.0028307,          0.00060121,            0.075697,             0.11629,            0.027707,           0.0089673,           0.0089673,           0.0089673
                  68,             0.06342,             0.44001,            0.019841,           0.0048693,            0.046425,           0.0026309,          0.00055514,            0.078525,             0.12158,            0.027693,           0.0089371,           0.0089371,           0.0089371
                  69,            0.061583,             0.43698,            0.019799,           0.0047622,            0.042456,           0.0027994,          0.00059053,            0.077169,             0.15037,            0.027872,           0.0089065,           0.0089065,           0.0089065
                  70,            0.061917,             0.43046,            0.019767,           0.0044433,             0.31997,            0.003069,          0.00065951,            0.074531,               0.129,            0.027811,           0.0088755,           0.0088755,           0.0088755
                  71,            0.060396,             0.42322,            0.019715,           0.0035567,             0.29109,             0.00229,          0.00047978,            0.076557,             0.12065,            0.027721,           0.0088442,           0.0088442,           0.0088442
                  72,            0.061466,             0.45461,            0.020046,           0.0043051,             0.34765,           0.0029301,          0.00065262,            0.073056,             0.10155,            0.027729,           0.0088124,           0.0088124,           0.0088124
                  73,            0.059035,             0.41338,            0.019555,           0.0036081,             0.29707,           0.0024332,          0.00052012,            0.075678,             0.15942,             0.02796,           0.0087804,           0.0087804,           0.0087804
                  74,            0.060351,             0.42051,            0.019695,           0.0050994,            0.028177,           0.0028097,          0.00059063,            0.076936,             0.11891,             0.02757,           0.0087479,           0.0087479,           0.0087479
                  75,            0.061302,             0.42149,             0.01972,           0.0034617,             0.29699,           0.0022669,          0.00049048,            0.074939,             0.10787,            0.027669,           0.0087151,           0.0087151,           0.0087151
                  76,            0.060468,             0.40972,            0.019573,           0.0071062,            0.012877,           0.0032862,           0.0007079,             0.07454,             0.10788,            0.027644,            0.008682,            0.008682,            0.008682
                  77,            0.060214,             0.41838,            0.019656,            0.003764,            0.037773,           0.0023398,           0.0005135,            0.073443,             0.11397,            0.027664,           0.0086485,           0.0086485,           0.0086485
                  78,            0.061269,             0.44019,            0.019923,             0.00409,             0.32197,           0.0028759,          0.00062267,            0.073193,             0.11112,            0.027681,           0.0086146,           0.0086146,           0.0086146
                  79,            0.060571,             0.43547,            0.019889,           0.0042076,             0.06244,            0.002646,          0.00056164,             0.07486,             0.14961,             0.02785,           0.0085805,           0.0085805,           0.0085805
                  80,            0.060745,             0.44658,            0.019992,           0.0046723,            0.060302,           0.0026686,          0.00059277,            0.073633,             0.13743,            0.027763,           0.0085459,           0.0085459,           0.0085459
                  81,            0.060533,             0.44267,            0.019979,           0.0042717,             0.28735,            0.003023,          0.00065057,            0.075146,             0.11983,            0.027737,           0.0085111,           0.0085111,           0.0085111
                  82,            0.060704,             0.43821,            0.019934,           0.0033096,             0.29695,           0.0022468,          0.00047703,            0.075646,             0.13481,            0.027789,           0.0084759,           0.0084759,           0.0084759
                  83,            0.059777,              0.4277,            0.019788,           0.0061026,            0.019707,           0.0032711,          0.00068647,            0.075643,             0.11875,            0.027773,           0.0084404,           0.0084404,           0.0084404
                  84,             0.05992,             0.41527,            0.019614,           0.0035784,             0.31069,           0.0024222,          0.00053097,            0.074352,             0.11952,            0.027715,           0.0084046,           0.0084046,           0.0084046
                  85,            0.060744,             0.41103,            0.019555,           0.0059608,            0.017627,           0.0029684,          0.00064149,            0.073674,             0.10473,            0.027572,           0.0083684,           0.0083684,           0.0083684
                  86,            0.060908,             0.42347,            0.019677,            0.004888,            0.041016,           0.0028773,          0.00062599,            0.073027,             0.10835,            0.027581,           0.0083319,           0.0083319,           0.0083319
                  87,            0.060586,             0.41951,            0.019707,           0.0059013,            0.046853,           0.0027434,          0.00058769,             0.07522,             0.11852,            0.027596,           0.0082952,           0.0082952,           0.0082952
                  88,            0.060002,             0.43482,            0.019841,           0.0040355,             0.28795,           0.0027468,          0.00058764,            0.075087,             0.11681,            0.027644,           0.0082581,           0.0082581,           0.0082581
                  89,            0.060835,             0.45171,            0.020049,           0.0046887,             0.30822,           0.0032963,          0.00073166,            0.073986,             0.10854,            0.027553,           0.0082207,           0.0082207,           0.0082207
                  90,            0.059759,              0.4287,            0.019792,           0.0041529,             0.29915,            0.002869,          0.00061862,            0.073895,             0.10609,            0.027495,            0.008183,            0.008183,            0.008183
                  91,             0.06025,             0.44338,            0.019991,           0.0041009,             0.33261,           0.0027911,          0.00060926,            0.073678,             0.11287,            0.027673,            0.008145,            0.008145,            0.008145
                  92,            0.060315,              0.4329,            0.019846,           0.0058341,            0.015682,             0.00283,          0.00062845,            0.074934,             0.10555,            0.027546,           0.0081068,           0.0081068,           0.0081068
                  93,            0.060295,             0.43243,            0.019762,           0.0044078,             0.25787,           0.0029506,          0.00066208,            0.074023,            0.091745,            0.027515,           0.0080682,           0.0080682,           0.0080682
                  94,            0.059703,             0.41747,            0.019593,           0.0040442,              0.2822,           0.0027057,           0.0006074,            0.073507,            0.096035,            0.027779,           0.0080294,           0.0080294,           0.0080294
                  95,            0.062629,             0.47133,            0.020291,            0.004353,             0.29977,           0.0030683,          0.00066391,            0.074025,            0.096241,            0.027494,           0.0079903,           0.0079903,           0.0079903
                  96,            0.060853,             0.44095,            0.019976,           0.0035208,             0.32332,           0.0024393,          0.00054097,            0.074025,             0.11183,             0.02771,           0.0079509,           0.0079509,           0.0079509
                  97,            0.059425,             0.43903,             0.01989,           0.0038897,             0.31091,           0.0028886,          0.00060462,            0.073678,             0.11223,            0.027738,           0.0079112,           0.0079112,           0.0079112
                  98,            0.059351,             0.43383,            0.019852,           0.0049188,             0.28645,           0.0034735,          0.00075906,            0.073281,            0.091434,            0.027426,           0.0078713,           0.0078713,           0.0078713
                  99,            0.059346,             0.43518,            0.019849,           0.0051596,             0.32159,           0.0035797,          0.00078422,            0.073033,            0.097869,            0.027552,           0.0078311,           0.0078311,           0.0078311
                 100,              0.0599,             0.42016,            0.019704,           0.0047466,             0.27665,            0.003132,          0.00069611,            0.073249,             0.10125,            0.027698,           0.0077907,           0.0077907,           0.0077907
                 101,            0.059511,             0.42029,            0.019692,           0.0046942,             0.28758,           0.0031594,          0.00066643,            0.073889,             0.12192,            0.027482,             0.00775,             0.00775,             0.00775
                 102,            0.059901,             0.41986,            0.019655,             0.00434,             0.29717,           0.0029517,          0.00064428,            0.073568,             0.10828,            0.027495,           0.0077091,           0.0077091,           0.0077091
                 103,            0.059531,             0.40671,            0.019546,           0.0040363,             0.30432,           0.0026943,          0.00059412,            0.073693,             0.10514,            0.027487,           0.0076679,           0.0076679,           0.0076679
                 104,            0.058572,              0.4126,            0.019591,           0.0045361,             0.30295,           0.0030364,          0.00066127,            0.073113,             0.10829,            0.027595,           0.0076265,           0.0076265,           0.0076265
                 105,            0.059608,             0.41944,            0.019705,           0.0045018,             0.29548,           0.0030312,          0.00066683,            0.073011,             0.09492,            0.027514,           0.0075848,           0.0075848,           0.0075848
                 106,            0.059639,             0.42343,            0.019722,           0.0051164,             0.30462,           0.0034944,          0.00078219,            0.073306,            0.094281,            0.027492,            0.007543,            0.007543,            0.007543
                 107,            0.059578,             0.42436,            0.019717,           0.0044781,             0.29441,           0.0030799,          0.00066954,            0.074748,             0.10104,            0.027563,           0.0075009,           0.0075009,           0.0075009
                 108,            0.059436,             0.42465,            0.019753,           0.0045625,             0.28205,           0.0031078,          0.00066862,            0.074064,             0.10246,            0.027515,           0.0074585,           0.0074585,           0.0074585
                 109,            0.058828,             0.41404,            0.019623,           0.0045005,             0.29851,           0.0030124,          0.00068094,            0.072806,            0.089978,            0.027462,            0.007416,            0.007416,            0.007416
                 110,            0.059793,              0.4286,            0.019776,             0.00486,              0.2894,           0.0033056,          0.00073489,            0.073393,            0.093772,            0.027486,           0.0073733,           0.0073733,           0.0073733
                 111,            0.060857,             0.42049,             0.01969,           0.0049277,             0.29284,           0.0034117,          0.00073991,            0.073271,            0.092203,            0.027526,           0.0073303,           0.0073303,           0.0073303
                 112,            0.060335,             0.42233,              0.0197,           0.0047992,             0.31738,           0.0033276,          0.00072862,            0.072586,            0.087877,            0.027639,           0.0072872,           0.0072872,           0.0072872
                 113,            0.059289,             0.40759,            0.019531,            0.003781,             0.32131,           0.0025524,          0.00055654,            0.073213,            0.099828,            0.027518,           0.0072438,           0.0072438,           0.0072438
                 114,            0.059402,             0.41547,            0.019615,           0.0045274,             0.28923,           0.0030975,          0.00066469,            0.074001,            0.095179,            0.027438,           0.0072003,           0.0072003,           0.0072003
                 115,            0.060125,             0.43008,            0.019781,           0.0049875,             0.29686,           0.0035316,          0.00077242,            0.073303,            0.099008,            0.027437,           0.0071566,           0.0071566,           0.0071566
                 116,            0.059613,              0.4134,            0.019581,           0.0050286,             0.27465,           0.0033928,          0.00074083,            0.073282,            0.091568,            0.027522,           0.0071127,           0.0071127,           0.0071127
                 117,            0.060554,              0.4206,            0.019648,           0.0045576,             0.32845,           0.0031546,          0.00070358,            0.073281,             0.10687,            0.027473,           0.0070686,           0.0070686,           0.0070686
                 118,            0.060237,             0.42108,            0.019706,           0.0048144,             0.31687,             0.00338,           0.0007396,            0.073577,            0.098446,            0.027488,           0.0070243,           0.0070243,           0.0070243
                 119,            0.060202,             0.42584,            0.019773,           0.0047967,             0.28735,           0.0032773,          0.00070505,            0.074373,            0.094055,            0.027479,           0.0069799,           0.0069799,           0.0069799
                 120,            0.059903,             0.42582,            0.019738,           0.0044763,             0.30458,           0.0030012,          0.00066057,            0.073667,            0.092957,            0.027506,           0.0069353,           0.0069353,           0.0069353
                 121,            0.060058,             0.42635,            0.019725,            0.004568,             0.33102,           0.0030947,           0.0006911,            0.073101,             0.10221,            0.027526,           0.0068906,           0.0068906,           0.0068906
                 122,            0.060467,              0.4328,            0.019816,           0.0045213,             0.28205,           0.0031204,          0.00069347,            0.073344,            0.093162,            0.027566,           0.0068457,           0.0068457,           0.0068457
                 123,            0.060943,             0.43871,            0.019964,           0.0044616,             0.31443,           0.0031733,          0.00069039,            0.074012,            0.094852,            0.027515,           0.0068006,           0.0068006,           0.0068006
                 124,            0.060473,             0.41997,            0.019698,             0.00444,             0.32017,           0.0029633,          0.00066145,             0.07398,            0.093806,            0.027643,           0.0067555,           0.0067555,           0.0067555
                 125,            0.060258,             0.42093,            0.019687,           0.0040576,             0.32804,           0.0027444,          0.00061883,            0.073614,            0.095634,            0.027499,           0.0067101,           0.0067101,           0.0067101
                 126,            0.060169,             0.42288,            0.019702,           0.0043755,             0.34007,           0.0029778,          0.00066639,            0.073629,             0.11873,            0.027549,           0.0066647,           0.0066647,           0.0066647
                 127,            0.060418,             0.43462,            0.019857,           0.0047991,             0.33866,           0.0033993,          0.00075406,            0.073252,             0.10422,            0.027542,           0.0066191,           0.0066191,           0.0066191
                 128,            0.059826,                0.44,            0.019988,           0.0048863,             0.29897,           0.0033546,          0.00072988,            0.073205,            0.096017,            0.027526,           0.0065734,           0.0065734,           0.0065734
                 129,            0.059412,             0.43445,             0.01992,           0.0042988,             0.31381,           0.0029505,          0.00064483,             0.07328,            0.096653,            0.027525,           0.0065276,           0.0065276,           0.0065276
                 130,            0.059717,             0.42226,            0.019748,             0.00505,              0.3219,           0.0034365,          0.00075962,            0.072824,            0.090654,            0.027656,           0.0064816,           0.0064816,           0.0064816
                 131,            0.060764,             0.43401,            0.019888,           0.0046347,             0.30614,           0.0034789,          0.00074056,            0.073407,            0.095942,            0.027401,           0.0064356,           0.0064356,           0.0064356
                 132,            0.060335,             0.43221,            0.019911,           0.0045921,             0.28329,           0.0031479,          0.00069744,              0.0734,             0.10566,             0.02763,           0.0063895,           0.0063895,           0.0063895
                 133,             0.06068,             0.44298,             0.01999,           0.0042581,             0.28997,           0.0028417,          0.00062747,            0.073739,             0.09711,             0.02763,           0.0063432,           0.0063432,           0.0063432
                 134,            0.059344,             0.43508,            0.019908,           0.0041968,             0.32227,           0.0027644,          0.00061829,            0.073354,            0.098779,            0.027436,           0.0062969,           0.0062969,           0.0062969
                 135,            0.059683,             0.44533,            0.020051,           0.0043647,             0.32514,           0.0029116,          0.00063562,            0.073486,             0.10119,            0.027544,           0.0062505,           0.0062505,           0.0062505
                 136,            0.060863,             0.46508,            0.020296,           0.0046229,             0.32751,            0.003141,          0.00068934,            0.073102,            0.095715,            0.027507,            0.006204,            0.006204,            0.006204
                 137,            0.060373,             0.44634,            0.020022,           0.0047789,             0.30806,           0.0032286,          0.00071616,            0.073053,            0.096228,            0.027514,           0.0061574,           0.0061574,           0.0061574
                 138,            0.059884,             0.45099,             0.02007,           0.0048517,             0.32231,           0.0033003,          0.00071958,            0.072717,            0.095432,            0.027477,           0.0061107,           0.0061107,           0.0061107
                 139,            0.059111,              0.4336,            0.019866,           0.0049542,             0.33435,            0.003382,          0.00073294,            0.072697,            0.094212,            0.027581,            0.006064,            0.006064,            0.006064
                 140,            0.059143,             0.42824,            0.019778,           0.0050016,             0.29453,           0.0033824,          0.00073263,            0.073105,            0.091186,            0.027575,           0.0060172,           0.0060172,           0.0060172
                 141,            0.059886,             0.43524,            0.019817,           0.0051488,             0.30023,           0.0034444,          0.00073634,            0.073554,            0.089905,            0.027445,           0.0059704,           0.0059704,           0.0059704
                 142,            0.059776,              0.4468,            0.019947,            0.004779,             0.29298,           0.0033555,          0.00071993,            0.073426,            0.094857,            0.027407,           0.0059235,           0.0059235,           0.0059235
                 143,            0.059499,             0.42998,            0.019795,           0.0043391,             0.30796,           0.0029576,          0.00063916,            0.073603,            0.095807,            0.027475,           0.0058766,           0.0058766,           0.0058766
                 144,            0.058978,             0.43234,            0.019835,           0.0044302,             0.32902,           0.0030622,          0.00066743,            0.073284,            0.096104,            0.027481,           0.0058296,           0.0058296,           0.0058296
                 145,            0.059911,             0.45604,             0.02012,           0.0047031,             0.32469,            0.003187,          0.00069992,            0.073214,            0.099955,            0.027535,           0.0057826,           0.0057826,           0.0057826
                 146,            0.059638,             0.44937,            0.020007,           0.0047039,             0.32317,           0.0031743,           0.0006971,            0.072882,             0.10008,            0.027532,           0.0057355,           0.0057355,           0.0057355
                 147,            0.059033,             0.45181,            0.020013,             0.00461,             0.31039,           0.0031675,          0.00070122,            0.073034,            0.099296,            0.027463,           0.0056884,           0.0056884,           0.0056884
                 148,            0.059032,              0.4455,            0.019965,           0.0051431,             0.33312,           0.0034976,          0.00074618,             0.07305,            0.095811,            0.027503,           0.0056413,           0.0056413,           0.0056413
                 149,            0.058914,             0.43978,            0.019929,           0.0050612,             0.29719,           0.0034004,          0.00072819,            0.073267,            0.097943,            0.027464,           0.0055942,           0.0055942,           0.0055942
                 150,            0.059448,             0.43222,            0.019834,           0.0049794,             0.30791,           0.0034172,          0.00075349,            0.073233,            0.088821,            0.027613,           0.0055471,           0.0055471,           0.0055471
                 151,            0.059705,             0.42931,            0.019814,           0.0046207,             0.32557,           0.0032806,          0.00071367,            0.073023,            0.089301,            0.027559,              0.0055,              0.0055,              0.0055
                 152,            0.059949,             0.42905,            0.019806,           0.0044803,             0.30894,           0.0030851,          0.00066916,            0.073244,            0.088752,            0.027461,           0.0054529,           0.0054529,           0.0054529
                 153,            0.059884,             0.42682,            0.019771,           0.0043844,             0.31621,           0.0030452,          0.00065666,             0.07351,            0.093724,            0.027364,           0.0054058,           0.0054058,           0.0054058
                 154,            0.059591,             0.43088,            0.019876,           0.0045499,             0.30876,           0.0031107,          0.00069183,            0.073103,             0.10039,            0.027409,           0.0053587,           0.0053587,           0.0053587
                 155,              0.0589,             0.42843,            0.019827,           0.0045187,             0.32915,           0.0030238,          0.00067203,            0.072759,             0.10072,             0.02743,           0.0053116,           0.0053116,           0.0053116
                 156,            0.058674,             0.44767,            0.020036,           0.0046377,              0.3166,           0.0031904,          0.00069838,            0.072693,            0.099082,            0.027457,           0.0052645,           0.0052645,           0.0052645
