               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  54,            0.030907,            0.024421,           0.0011165,             0.12472,            0.042368,            0.070268,            0.020861,            0.089729,             0.11973,            0.014964,           0.0093245,           0.0093245,           0.0093245
                  55,            0.031096,            0.024352,           0.0010804,             0.15881,            0.061993,            0.092619,            0.028239,            0.087238,              0.1234,            0.013438,           0.0092995,           0.0092995,           0.0092995
                  56,            0.030736,            0.024321,           0.0011208,             0.16127,            0.060774,            0.094223,            0.030078,            0.086728,             0.12382,            0.014821,            0.009274,            0.009274,            0.009274
                  57,            0.030194,             0.02428,           0.0011199,             0.17902,             0.10588,             0.11916,             0.03429,            0.077657,             0.12917,            0.012387,           0.0092481,           0.0092481,           0.0092481
                  58,            0.029997,            0.024219,            0.001111,             0.16305,            0.074447,             0.10347,            0.031245,             0.08435,             0.12773,            0.013534,           0.0092219,           0.0092219,           0.0092219
                  59,             0.02937,            0.024252,           0.0010519,             0.16655,            0.078349,             0.10246,            0.029627,            0.083392,             0.12934,               0.012,           0.0091952,           0.0091952,           0.0091952
                  60,            0.028951,            0.024251,           0.0009919,             0.15999,            0.069174,            0.095381,            0.027809,            0.084457,             0.12885,            0.012824,           0.0091681,           0.0091681,           0.0091681
                  61,            0.028365,            0.024195,          0.00097621,             0.15759,            0.066878,            0.099012,            0.028579,            0.084746,             0.12756,            0.012419,           0.0091406,           0.0091406,           0.0091406
                  62,            0.028334,            0.024152,           0.0010139,             0.16736,            0.058382,             0.10054,            0.029997,            0.085251,             0.13208,            0.012298,           0.0091127,           0.0091127,           0.0091127
                  63,             0.02853,            0.024063,           0.0010346,             0.14423,            0.065707,            0.089864,            0.024684,            0.088166,             0.11997,            0.011727,           0.0090844,           0.0090844,           0.0090844
                  64,             0.02782,            0.024079,          0.00097853,             0.13901,            0.046374,            0.078693,            0.022491,            0.085963,             0.12928,            0.011503,           0.0090557,           0.0090557,           0.0090557
                  65,            0.027626,            0.024091,          0.00095154,             0.14931,            0.041934,            0.085725,             0.02579,            0.082489,             0.13816,            0.011451,           0.0090266,           0.0090266,           0.0090266
                  66,            0.027368,            0.024092,          0.00088687,             0.17919,             0.05433,             0.10344,            0.028183,            0.083087,             0.13708,            0.012394,           0.0089972,           0.0089972,           0.0089972
                  67,            0.027631,            0.024084,          0.00086341,             0.15973,            0.058629,            0.096426,            0.027838,            0.082997,              0.1342,            0.014071,           0.0089673,           0.0089673,           0.0089673
                  68,            0.027804,            0.024047,          0.00086561,             0.17321,            0.060434,             0.10394,            0.029872,            0.081839,             0.13766,            0.013404,           0.0089371,           0.0089371,           0.0089371
                  69,            0.028122,             0.02405,          0.00088703,             0.18789,             0.05365,             0.10764,            0.032498,            0.085203,             0.13482,            0.013371,           0.0089065,           0.0089065,           0.0089065
                  70,            0.027519,             0.02402,          0.00089378,             0.18956,            0.058922,             0.11056,            0.033193,            0.083099,             0.13737,            0.013381,           0.0088755,           0.0088755,           0.0088755
                  71,             0.02736,            0.024004,          0.00091346,             0.17921,            0.053017,             0.10459,            0.033127,            0.083382,             0.13751,             0.01289,           0.0088442,           0.0088442,           0.0088442
                  72,            0.026698,            0.024004,          0.00087417,             0.17739,             0.05331,             0.10427,            0.033432,            0.085728,             0.13535,            0.012799,           0.0088124,           0.0088124,           0.0088124
                  73,            0.026462,             0.02396,          0.00084384,             0.19541,            0.058337,             0.11455,            0.035436,            0.086938,             0.13098,             0.01266,           0.0087804,           0.0087804,           0.0087804
                  74,            0.026809,            0.023932,           0.0008839,             0.19323,            0.059215,             0.11263,            0.035708,            0.085158,             0.13594,            0.013159,           0.0087479,           0.0087479,           0.0087479
                  75,            0.026934,            0.023894,          0.00091732,             0.19645,            0.063902,              0.1143,            0.036589,            0.082057,             0.14157,            0.011585,           0.0087151,           0.0087151,           0.0087151
                  76,            0.027342,             0.02386,          0.00094849,             0.20018,            0.066491,             0.11758,            0.036761,            0.081428,             0.14265,            0.011737,            0.008682,            0.008682,            0.008682
                  77,            0.028087,            0.023869,           0.0010737,             0.20753,            0.081184,             0.12727,            0.038414,            0.081262,             0.13837,            0.011547,           0.0086485,           0.0086485,           0.0086485
                  78,            0.027921,            0.023842,           0.0010862,             0.20516,            0.080938,               0.126,            0.038646,            0.083548,             0.13247,            0.012014,           0.0086146,           0.0086146,           0.0086146
                  79,            0.027545,            0.023774,           0.0010784,             0.20946,            0.076639,             0.12555,            0.039389,            0.084646,              0.1345,             0.01137,           0.0085805,           0.0085805,           0.0085805
                  80,             0.02724,            0.023811,           0.0010749,             0.18622,            0.066878,             0.10991,            0.034091,            0.084333,             0.13542,            0.011058,           0.0085459,           0.0085459,           0.0085459
                  81,            0.027324,            0.023746,            0.001108,             0.18362,            0.064289,             0.10594,            0.033322,            0.081878,             0.14217,            0.011161,           0.0085111,           0.0085111,           0.0085111
                  82,            0.026651,            0.023772,           0.0010374,             0.18648,            0.065121,             0.10975,              0.0346,            0.082054,             0.14226,            0.011543,           0.0084759,           0.0084759,           0.0084759
                  83,            0.026474,            0.023752,          0.00095861,             0.18284,            0.057751,             0.10647,            0.032197,            0.084249,             0.13891,            0.011961,           0.0084404,           0.0084404,           0.0084404
                  84,            0.026469,            0.023711,          0.00095108,             0.18473,            0.059263,             0.10607,            0.033002,            0.084762,             0.13604,            0.011982,           0.0084046,           0.0084046,           0.0084046
                  85,            0.026808,            0.023658,          0.00094812,             0.18303,            0.062144,             0.10735,            0.032364,            0.083406,             0.13767,            0.011452,           0.0083684,           0.0083684,           0.0083684
                  86,            0.026822,            0.023607,          0.00095954,             0.18211,            0.064781,             0.10565,             0.03322,            0.082643,             0.13892,            0.011047,           0.0083319,           0.0083319,           0.0083319
                  87,            0.026393,            0.023633,          0.00098173,             0.18115,            0.061559,               0.104,            0.032742,            0.082243,             0.14113,            0.011133,           0.0082952,           0.0082952,           0.0082952
                  88,            0.025953,            0.023655,           0.0009895,             0.17447,            0.055993,             0.10008,            0.031399,            0.082226,             0.14104,            0.010931,           0.0082581,           0.0082581,           0.0082581
                  89,            0.026353,            0.023603,           0.0010338,             0.19053,            0.055748,             0.10904,            0.033708,            0.081646,             0.14258,             0.01083,           0.0082207,           0.0082207,           0.0082207
                  90,            0.026426,            0.023609,           0.0010986,             0.19141,            0.052233,             0.10819,            0.032208,            0.081804,             0.14375,            0.010937,            0.008183,            0.008183,            0.008183
                  91,            0.026829,            0.023564,            0.001172,             0.18623,            0.051354,             0.10581,            0.031457,            0.081329,             0.14536,            0.011198,            0.008145,            0.008145,            0.008145
                  92,            0.026645,             0.02352,           0.0011783,             0.16958,            0.043984,            0.095651,            0.031148,            0.080629,             0.14639,            0.011581,           0.0081068,           0.0081068,           0.0081068
                  93,            0.025933,            0.023551,           0.0011151,             0.18158,            0.050229,             0.10207,            0.031649,            0.080811,             0.14486,            0.011579,           0.0080682,           0.0080682,           0.0080682
                  94,            0.025369,            0.023562,           0.0010565,              0.1894,            0.049351,             0.10599,            0.033121,            0.081009,             0.14628,            0.011655,           0.0080294,           0.0080294,           0.0080294
                  95,            0.025189,            0.023523,          0.00098741,              0.1973,            0.056428,               0.112,            0.033285,            0.081458,              0.1456,            0.011553,           0.0079903,           0.0079903,           0.0079903
                  96,            0.025296,            0.023488,          0.00098002,             0.20439,            0.056721,             0.11576,            0.035611,            0.082361,             0.14555,            0.011721,           0.0079509,           0.0079509,           0.0079509
                  97,            0.025108,            0.023512,           0.0010233,             0.20607,            0.059603,             0.11802,            0.036309,            0.081995,             0.14632,            0.011323,           0.0079112,           0.0079112,           0.0079112
                  98,            0.025323,            0.023506,           0.0010827,             0.20127,            0.055748,             0.11516,            0.036073,            0.081713,             0.14777,            0.011076,           0.0078713,           0.0078713,           0.0078713
                  99,            0.025688,            0.023523,            0.001084,             0.19912,            0.053404,             0.11294,             0.03572,            0.081178,             0.14856,            0.010869,           0.0078311,           0.0078311,           0.0078311
                 100,            0.025597,            0.023509,           0.0010599,             0.20353,            0.055162,             0.11542,            0.035911,            0.080583,             0.14902,            0.010674,           0.0077907,           0.0077907,           0.0077907
                 101,            0.025356,             0.02353,          0.00097853,             0.20361,            0.053111,             0.11519,            0.036272,            0.080059,             0.14948,            0.010483,             0.00775,             0.00775,             0.00775
                 102,            0.025163,             0.02352,          0.00094106,               0.214,             0.05399,             0.12048,            0.038174,            0.080388,             0.14886,            0.010218,           0.0077091,           0.0077091,           0.0077091
                 103,            0.025099,              0.0235,          0.00091917,             0.20554,            0.050182,             0.11543,            0.037603,            0.080654,             0.14943,            0.010111,           0.0076679,           0.0076679,           0.0076679
                 104,            0.024943,            0.023472,          0.00086329,             0.21087,             0.05433,             0.11942,            0.037139,            0.080708,             0.14907,            0.009979,           0.0076265,           0.0076265,           0.0076265
                 105,            0.025121,            0.023468,          0.00086364,             0.21121,            0.054236,             0.12002,            0.037355,            0.080797,             0.14863,            0.010184,           0.0075848,           0.0075848,           0.0075848
