               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  45,            0.066241,             0.44934,             0.02097,           0.0088314,            0.011697,           0.0017117,          0.00037184,            0.073228,             0.10639,             0.02758,           0.0095307,           0.0095307,           0.0095307
                  46,            0.066027,             0.46705,            0.021061,            0.008209,            0.013209,           0.0019528,          0.00044157,            0.073248,             0.11105,            0.027539,           0.0095095,           0.0095095,           0.0095095
                  47,            0.065275,             0.46645,               0.021,           0.0074303,             0.02637,           0.0019058,          0.00040786,            0.074423,             0.10794,            0.027504,           0.0094879,           0.0094879,           0.0094879
                  48,            0.065712,             0.46656,            0.021063,           0.0075348,            0.019983,           0.0022703,          0.00048716,            0.076006,             0.18499,            0.027767,           0.0094659,           0.0094659,           0.0094659
                  49,            0.065043,             0.45467,            0.020888,           0.0059547,            0.020909,           0.0019841,           0.0004782,            0.074419,             0.12539,            0.027636,           0.0094434,           0.0094434,           0.0094434
                  50,            0.064526,             0.45523,            0.020915,            0.011503,            0.011064,           0.0018963,          0.00042314,            0.075071,             0.11159,            0.027514,           0.0094205,           0.0094205,           0.0094205
                  51,            0.064447,             0.44114,            0.020799,           0.0068228,            0.010771,           0.0020374,           0.0004803,            0.073082,             0.10439,            0.027549,           0.0093971,           0.0093971,           0.0093971
                  52,             0.06529,             0.46033,            0.021045,           0.0052403,           0.0089192,            0.001879,          0.00042755,            0.072481,             0.13083,            0.027593,           0.0093733,           0.0093733,           0.0093733
                  53,            0.065117,             0.43498,            0.020773,           0.0036187,             0.20035,           0.0022011,          0.00050047,            0.072066,             0.17684,            0.027903,           0.0093491,           0.0093491,           0.0093491
                  54,            0.064925,             0.45049,            0.020907,           0.0046997,             0.28636,            0.003176,          0.00072252,            0.070454,            0.091862,            0.027439,           0.0093245,           0.0093245,           0.0093245
                  55,            0.064659,              0.4498,            0.020946,           0.0045597,             0.31303,           0.0031732,          0.00070537,            0.071951,             0.11887,             0.02756,           0.0092995,           0.0092995,           0.0092995
                  56,            0.065096,             0.45495,            0.020986,           0.0048495,              0.2819,           0.0035505,          0.00082111,            0.071051,            0.096387,            0.027609,            0.009274,            0.009274,            0.009274
